,Text,Class
1558,විපක්ෂ නායකතුමා තාම ඉන්නේ හෝඩියේ පන්තියේ,Political
1559,දැන් නම් එහෙම කරන්න අමාරුයිදේශපාලනය කරන සිවුරු කාරයෝ බුදුහාමුදරුවන් කියපු දේ නෙවෙයි කියන්නෙ ,Religion
1560,එහෙම යි මේකෙන් තියෙන හොද ම දෙ තමයි  මේ සිතහදා ගන්න තිබෙන දහම් කරුණු 🌹,Religion
1561,සාදූ සාදූ සාදූ 🙏🙏🙏 ඒ උතුම් චෛත්‍යය රාජයාණන් වහන්සේලාට මාගේ නමස්කාරය වේවා 🙏,Religion
1562,සාදු සාදු සාදු  සහතික ඇත්ත හේතුඵල නිරෝධය අවබෝධ කිරීමෙන් විදර්ශනාව හෙවත්  විනිවිද දැකීමෙන්  පමනක්මයි අතහැරීම ඉබේම සිදුවන්නේ,Religion
1563,ශ්‍රිලනිප යෝජනා කමිටුවට හෙට බාරදෙයි,Political
1564,හේතුත් ගෙන් සකස්වි වර්තමාන මේ මො⁣හොතේම නිරුද්ධ වන කෙනෙක් පුත්ගලයෙක් හෝ මගෙ සිත යැයි කියා පැනවිය නොහැකි සිත සිතුවිලි ක්‍රියාතාරිත්වය සියලු දෙනාටම අවබෝද ⁣වීමට සියලු හේතු සකස්වේවා තෙරුවන් සරණයි,Religion
1565,භාග්‍යවත් සම්බුදුරජානන්වහන්සෙට නමස්කාර වෙවා,Religion
1566,පොදුජන පෙරමුණේ මාධ්‍ය හමුවක් අමතමින් ඔහු කියා සිටියේ නීතිය සාධාරණයට ගරු කරන රජයක් ලෙස දුමින්ද සිල්වා මහතා නිදහස් කිරීමට කටයුතු කරන ලෙස ජනාධිපතිතුමාගෙන් ඔහු ගෞරවයෙන් ඉල්ලා සිටි බවයි,Political
1567,චූටි දු මෙ කරා වු පිංකමින් නිදුක් නීරෝගී සියළු සිතුම් පැතුම් ඉෂ්ඨ සිද්ද වී යසඉසුරින් පිරී වාසනාවන්ත කාලයක් උදාවේවා බුදුසරණයි ,Religion
1568,සාදු සාදු සාදු මාද බැති සිතින් අනුමෝදම් වෙමි තෙරුවන් සරණයි,Religion
1569,අවුල් වියවුල් මකන්න මැතිවරණ කොමිසමෙන් නව නීති,Political
1570,එකතු වන්න ධර්මය බෙදාා ගනිමු,Religion
1571,සිංහල හින්දු අලුත් අවුරුදු කෑම,Religion
1572,ගණ දෙවිදුන් වන්දනාමාන කරන ශ්‍රී ලාංකික බැතුමතුන් උදෙසා,Religion
1573,ශ්‍රි ලාංකික බැතිමතුන් විසින් තම නිවෙස් වල ගනේෂ් චතුර්ති උත්සව​ය සැමරූ හැටි ,Religion
1574,මේ මාසය සදහා සිදුකළ ගණ දෙවි  පූජාව ඊයේ සිදුකළා,Religion
1575,ඝණ දෙවි පිහිට ලැබේවා ඝණ දෙවියන්ට බොහෝ පින් 💜️💜️💜️💜️💜️,Religion
1576,ඕම් ශ්‍රී මහා ගනේශාය නමෝ නමහහ් ,Religion
1577,ජිවිතේ බාධා දුරුකරන ගණ දෙවියනි ඔබට ස්තූතියි ,Religion
1578,බලන්නකෝ ලස්සන අපේ ගණ දෙවියන්ගේ  🌺🙏,Religion
1579,ගණ දෙවියනි අ​පේ රට සියලු කරදරවලින් ආරක්ෂා කරලා දෙන්න 🙏,Religion
1580,ගණ දෙවියන් වන්දනාමාන කරන ඔබ වෙනුවෙන් ම,Religion
1581,අසිත දේශප්‍රි​ය බැතිමතාගේ ගණ දෙවි පූජාව,Religion
1582,ගණ දෙවියන් යනු ජීවමාන දෙවි කෙනෙක් ඔබට ගණ දෙවියන්ගේ ප්‍රාතිහාර්යයන් අත්විදින්නට ලැබුනු අවස්ථා බොහෝමයක් ඇති එක් අත්දැකීමක් comment කරල අදහස් බෙදාගමු,Religion
1583,රජය යම් දෙයක් කරනවානම් වගකීම රෙදි නැතිව කඩේ ගිය අයද බාරගත යුතුමය😁😁😁,Political
1584,චීනය පිනවා ගස් ටිකෙන් හම්බ කරගැනීමේ රාජපස්සගේ කුමන්ත්‍රණය පරදමු😡😡😡,Political
1585,ආණ්ඩුවේ හිතමිත්‍රාදීන් පවසන ආකාරයට සීනි වංචාවෙන් පාඩුවක් නොවූයේද ,Political
1586,ජාතික ආර්ථිකය නග්ගලා ගන්න කියලා සීනිවලට ගහපු රු බද්ද හිටි හැටියේ ශත ක් වූයේ ඇයි එය ජාතික ආර්ථිකය උඩුයටිකුරු කරන්නක් නොවේද,Political
1587,සීනි හොරා රාජපක්ෂලා යනු උපන්ගෙයි හොරැන් ය🙏🙏😡,Political
1588,සීනි වංචාව හෙලිවීමත් සමග ඇමිතිවරැන්ගේ හොර අඹුවන් රෙදි නැතිව මඩ සමග එළියට 🐄🐄🐄,Political
1589,Gayani Manjula Wedage දන්න තරමින් අක්කා දේශපාලකයන්ට කඩේ යන එක එකාගේ හොර අඹුවක් නෙවෙයි මෙහෙම පේජ් කරන මිනිස්සුන්ට අපහාස කරන අය වෙනුවෙන් ගන්න පුළුවන් හොදම පියවර ගන්න අක්කේ මොකද මේක පුංචි අපහාසයක් නම් නෙවෙයි,Political
1590,අපි රැවටුනා නීතිය නවලා විදෙස් තහනම ඉවත් කරපු ඒවා අපිට අමතකයි හොදේ😂😂😂,Political
1591,කප්පම් නොගෙවන නිසා ලාංකිකයන් ට ලංකාවට එන්න ඉඩ නොදෙන  මුං සහ මුංට බලය දුන්න රාජපක්ෂලා මිනිසුන් දසතුන් ද  නුඹලා ට සාප වේවා ,Political
1592,රටට ආදරය ඇති නායකයෙක් රටට අවශ්‍යව ඇත👌🙏✊,Political
1593,බොරැවෙන් හම්බන්තොට ජනතාව ඇන්ද වූ  වියත්මගේ  නල්ල මලේ දොස්තර  😡🙏😂,Political
1594,Gotabaya Rajapaksa ජනාධිපතිතුමණි ඔබතුමා රටක් පාලනය කරන්න තියා ගමේ මරණාධාර සමිතියේ සභාපතිකමටවත් සුදුසු නෑ කියලා ඔප්පු කරලා ඉවරයි,Political
